label,version,model,model_family,judge_model,run_id,case_id,family,trial,negative_case,expected_decision,actual_decision,code_check_pass,judgement_check_pass,overall_pass,failure_category,code_check_failures,judge_reason,agent_reason,turns,tokens_in,tokens_out,cached_tokens,agent_cost_usd,judge_cost_usd,seconds,stopped_by,tools_called,guardrails_fired,lookup_policy_observation_tokens_estimated,run_timestamp,source_json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8894-t1-060f8adb,CLM-8894,preauth_expired,1,True,request_document,request_document,True,False,False,judge_only_failure,,"None of the three criteria are met by the evidence in the decision record and tool trace. The get_preauthorisation tool returned null, meaning no pre-authorisation was found at all—not that PA-5640 was found and expired. The decision is based on missing pre-authorisation, not on an expired one with a specific validity end date.","The claim line 29881 requires pre-authorisation, but none was found for member M-6118 on 2026-09-09. The hospital is on the panel, the policy is active, the claim is not a duplicate, and the amount is within the remaining annual limit.",5,14702,907,0,0.0016050625,0.003019,64.796,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_duplicate_claim"", ""check_coverage"", ""get_preauthorisation""]",[],77,2026-09-19T10:04:02.714903+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8894-t2-5342d59e,CLM-8894,preauth_expired,2,True,request_document,escalate,False,False,False,wrong_decision,"decision 'escalate', expected 'request_document' | missing None, expected semantically 'current pre-authorisation for line 29881, valid on 2026-09-09'","None of the three criteria are evidenced in the record. The expected decision was 'request_document' but the actual decision is 'escalate' due to a tool loop error. The expected missing item (current pre-authorisation for line 29881) is not documented as missing in the record. Critically, PA-5640 is never retrieved or mentioned, its validity date is not provided, and the actual reason for escalation is a guardrail failure, not pre-authorisation expiry.",halted by the duplicate_action guardrail - tool called again with identical arguments - the loop is not progressing,6,14747,555,0,0.0015212813,0.0032,47.161,duplicate_action,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_duplicate_claim"", ""check_coverage"", ""tool""]","[""duplicate_action""]",77,2026-09-19T10:05:11.826109+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8894-t3-caaf2ff3,CLM-8894,preauth_expired,3,True,request_document,escalate,False,False,False,wrong_decision,"decision 'escalate', expected 'request_document' | missing None, expected semantically 'current pre-authorisation for line 29881, valid on 2026-09-09'","None of the three must-record criteria are evidenced in the decision record. The record shows tool errors (invalid tool names 'tool' and 'tool_name') and a guardrail halt, but contains no evidence of PA-5640, its expiration date, or a pre-authorisation-based denial. The expected decision was 'request_document' with missing pre-authorisation for line 29881, but the actual decision is 'escalate' due to a tool loop error. The required pre-authorisation lookup was never executed.",halted by the duplicate_action guardrail - tool_name called again with identical arguments - the loop is not progressing,6,14761,524,0,0.0015148438,0.003181,38.178,duplicate_action,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_duplicate_claim"", ""tool"", ""tool_name""]","[""duplicate_action""]",77,2026-09-19T10:06:06.737158+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8901-t1-4b9475ff,CLM-8901,required_document_absent,1,True,request_document,approve_in_principle,False,False,False,wrong_decision,"decision 'approve_in_principle', expected 'request_document' | missing None, expected semantically 'itemised bill for line 45378'","Verdict is false because the expected decision is 'request_document' but the actual decision is 'approve_in_principle'. Additionally, while the line code 45378 is evidenced in the tool trace, the specific document 'itemised bill for line 45378' is not named or evidenced anywhere in the decision record or tool observations. The claim shows an empty documents array, and no tool call retrieves or references this document.","The procedure is covered under the policy, the hospital is on the panel, the policy is active, the service date is within the policy dates, the annual limit has not been exceeded, and there are no duplicates.",5,14218,599,0,0.0014826875,0.002355,34.72,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_duplicate_claim"", ""check_coverage""]",[],64,2026-09-19T10:06:50.059110+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8901-t2-5bf5f636,CLM-8901,required_document_absent,2,True,request_document,approve_in_principle,False,False,False,wrong_decision,"decision 'approve_in_principle', expected 'request_document' | missing None, expected semantically 'itemised bill for line 45378'","Verdict is false because the decision_record does not evidence the expected criteria. The expected decision is 'request_document' with expected_missing 'itemised bill for line 45378', but the actual decision_record shows decision='approve_in_principle' with missing=null. The criteria require both the document name and its associated line to be evidenced in the record, but neither is present. The record contains no indication that a document request was made or that any document was identified as missing.",The procedure is covered under the policy and does not require pre-authorisation.,5,14218,531,0,0.0014656875,0.002357,40.332,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_duplicate_claim"", ""check_coverage""]",[],64,2026-09-19T10:07:29.512004+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8901-t3-24b45b52,CLM-8901,required_document_absent,3,True,request_document,approve_in_principle,False,False,False,wrong_decision,"decision 'approve_in_principle', expected 'request_document' | missing None, expected semantically 'itemised bill for line 45378'","Verdict is false because the first criterion is not met. The expected decision is 'request_document' with expected_missing 'itemised bill for line 45378', but the actual decision is 'approve_in_principle' with missing: null. Additionally, while the line code 45378 is evidenced in the record, the specific document name 'itemised bill' is not present anywhere in the decision record or tool observations. The record does not show that a document was requested or identified as missing.","The claim is not a duplicate, the procedure is covered, and the hospital is on the panel.",5,14249,555,0,0.0014745937,0.002426,32.908,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""check_duplicate_claim""]",[],64,2026-09-19T10:08:14.198383+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8910-t1-2c0328ba,CLM-8910,policy_lapsed,1,True,escalate,escalate,True,True,True,pass,,"Both must-record criteria are evidenced in the decision record and tool trace. The policy POL-5588 is confirmed as lapsed via the lookup_policy tool observation, and the decision to escalate is recorded in the decision field.",The member's policy is lapsed.,2,6626,192,0,0.0006691875,0.00168,20.119,final_answer,"[""get_claim"", ""lookup_policy""]",[],64,2026-09-19T10:08:50.727611+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8910-t2-ad9e04e5,CLM-8910,policy_lapsed,2,True,escalate,escalate,True,True,True,pass,,"Both must-record criteria are evidenced in the decision record and tool trace. The policy lookup confirms POL-5588 has status 'lapsed', and the decision field confirms escalation action was taken.",The member's policy is lapsed.,2,6678,204,0,0.0006770625,0.001747,13.692,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital""]",[],64,2026-09-19T10:09:13.547127+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8910-t3-c17b129d,CLM-8910,policy_lapsed,3,True,escalate,escalate,True,True,True,pass,,"Both must-record criteria are evidenced in the decision record and tool trace. The policy POL-5588 is confirmed as lapsed in the lookup_policy tool observation, and the decision to escalate is properly recorded with the correct trigger.",The policy is lapsed.,2,6627,189,0,0.0006685313,0.001738,10.219,final_answer,"[""get_claim"", ""lookup_policy""]",[],64,2026-09-19T10:09:39.902312+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8917-t1-8c31a5f5,CLM-8917,outside_policy_dates,1,True,escalate,approve_in_principle,False,True,False,wrong_decision,"decision 'approve_in_principle', expected 'escalate' | trigger None, expected 'outside_policy_dates'","Verdict is false because the expected decision is 'escalate' with trigger 'outside_policy_dates', but the actual decision is 'approve_in_principle' with null trigger. The date of service (2026-05-20) falls BEFORE the policy start date (2026-06-01), which constitutes an outside_policy_dates condition that should trigger escalation. However, the decision record shows approval without recognizing this temporal mismatch. The must-record criteria are evidenced, but the decision itself is incorrect given the policy date range.","The procedure code 99213 is covered under the policy and does not require pre-authorisation. The claim is not a duplicate, the hospital is on the panel, and the policy is active with sufficient remaining limit.",4,11742,532,0,0.0012338125,0.00258,26.651,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_duplicate_claim"", ""check_coverage""]",[],64,2026-09-19T10:09:52.662532+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8917-t2-c776cf79,CLM-8917,outside_policy_dates,2,True,escalate,approve_in_principle,False,True,False,wrong_decision,"decision 'approve_in_principle', expected 'escalate' | trigger None, expected 'outside_policy_dates'","Expected decision 'escalate' with trigger 'outside_policy_dates' does not match actual decision 'approve_in_principle' with trigger null. The date of service (2026-05-20) falls BEFORE the policy start date (2026-06-01), which is outside the policy dates and should trigger escalation. However, the decision record shows approval without flagging this temporal mismatch. The tool trace did not perform a date-range validation check that would have caught this discrepancy.","The procedure code 99213 is covered under the policy and does not require pre-authorisation. The hospital is on the panel, and the claim is not a duplicate. The policy is active, and the annual limit has not been exceeded.",5,14231,604,0,0.0014851562,0.002535,24.164,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_duplicate_claim"", ""check_coverage""]",[],64,2026-09-19T10:10:22.647120+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8917-t3-cfbb36b0,CLM-8917,outside_policy_dates,3,True,escalate,approve_in_principle,False,True,False,wrong_decision,"decision 'approve_in_principle', expected 'escalate' | trigger None, expected 'outside_policy_dates'","Verdict is false because the expected decision is 'escalate' with trigger 'outside_policy_dates', but the actual decision is 'approve_in_principle' with null trigger. The date of service (2026-05-20) falls BEFORE the policy start date (2026-06-01), which constitutes an outside_policy_dates condition that should trigger escalation. However, the decision record shows approval without recognizing this temporal mismatch. The must-record criteria are evidenced, but the decision itself is incorrect given the policy date range.","The procedure code 99213 is covered under the policy and does not require pre-authorisation. The claim is not a duplicate, the hospital is on the panel, and the policy is active with sufficient remaining limit.",4,11726,518,0,0.0012288125,0.00258,20.177,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_duplicate_claim"", ""check_coverage""]",[],64,2026-09-19T10:10:49.954479+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8925-t1-5766c68c,CLM-8925,annual_limit_exceeded,1,True,escalate,request_document,False,False,False,wrong_decision,"decision 'request_document', expected 'escalate' | trigger None, expected 'annual_limit_exceeded'","Verdict is false because the third criterion is not met. The claim lines are individually priced in the record, contradicting the requirement that 'lines were not individually priced.' The first two criteria are evidenced in the tool observations, but all three criteria must be met for a true verdict.",Pre-authorisation is required for procedure code 27447 on 2026-09-12 but was not found. The other lines are approved in principle.,5,15375,708,0,0.0016184063,0.003302,14.101,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""check_coverage"", ""check_coverage"", ""tool"", ""get_preauthorisation""]",[],91,2026-09-19T10:11:14.031806+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
V2 · Mistral Small 3.2 24B,v2,mistralai/mistral-small-3.2-24b-instruct,Mistral Small 3.2,anthropic/claude-haiku-4.5,v2-CLM-8925-t2-51acdf69,CLM-8925,annual_limit_exceeded,2,True,escalate,request_document,False,False,False,wrong_decision,"decision 'request_document', expected 'escalate' | trigger None, expected 'annual_limit_exceeded'","Verdict is false because the third criterion is not met. The criterion states 'that lines were not individually priced' but the tool observations clearly show each claim line has an individual price amount. Two of three criteria are evidenced, but all criteria must be met for verdict to be true.",Pre-authorisation is required for procedure code 27447 on 2026-09-12 but was not found. The other lines are approved in principle.,5,15375,708,0,0.0016184063,0.003307,12.583,final_answer,"[""get_claim"", ""lookup_policy"", ""lookup_hospital"", ""check_coverage"", ""check_coverage"", ""check_coverage"", ""tool"", ""get_preauthorisation""]",[],91,2026-09-19T10:11:38.539938+00:00,/Users/wendys/Documents/AI/NTU/a2_evaluation_outputs/battery_v2_mistral_small_3_2_24b/v2_live_raw_results.json
